CPU NODE SOCKET CORE L1d:L1i:L2:L3  ONLINE MAXMHZ    MINMHZ
101 6    1      101  101:101:101:25 yes    2250.0000 1500.0000
102 6    1      102  102:102:102:25 yes    2250.0000 1500.0000
103 6    1      103  103:103:103:25 yes    2250.0000 1500.0000
104 6    1      104  104:104:104:26 yes    2250.0000 1500.0000
105 6    1      105  105:105:105:26 yes    2250.0000 1500.0000
106 6    1      106  106:106:106:26 yes    2250.0000 1500.0000
107 6    1      107  107:107:107:26 yes    2250.0000 1500.0000
108 6    1      108  108:108:108:27 yes    2250.0000 1500.0000
109 6    1      109  109:109:109:27 yes    2250.0000 1500.0000
110 6    1      110  110:110:110:27 yes    2250.0000 1500.0000
111 6    1      111  111:111:111:27 yes    2250.0000 1500.0000
112 7    1      112  112:112:112:28 yes    2250.0000 1500.0000
113 7    1      113  113:113:113:28 yes    2250.0000 1500.0000
114 7    1      114  114:114:114:28 yes    2250.0000 1500.0000
115 7    1      115  115:115:115:28 yes    2250.0000 1500.0000
116 7    1      116  116:116:116:29 yes    2250.0000 1500.0000
117 7    1      117  117:117:117:29 yes    2250.0000 1500.0000
118 7    1      118  118:118:118:29 yes    2250.0000 1500.0000
119 7    1      119  119:119:119:29 yes    2250.0000 1500.0000
120 7    1      120  120:120:120:30 yes    2250.0000 1500.0000
121 7    1      121  121:121:121:30 yes    2250.0000 1500.0000
122 7    1      122  122:122:122:30 yes    2250.0000 1500.0000
123 7    1      123  123:123:123:30 yes    2250.0000 1500.0000
124 7    1      124  124:124:124:31 yes    2250.0000 1500.0000
125 7    1      125  125:125:125:31 yes    2250.0000 1500.0000
126 7    1      126  126:126:126:31 yes    2250.0000 1500.0000
127 7    1      127  127:127:127:31 yes    2250.0000 1500.0000
128 0    0      0    0:0:0:0        yes    2250.0000 1500.0000
129 0    0      1    1:1:1:0        yes    2250.0000 1500.0000
130 0    0      2    2:2:2:0        yes    2250.0000 1500.0000
131 0    0      3    3:3:3:0        yes    2250.0000 1500.0000
132 0    0      4    4:4:4:1        yes    2250.0000 1500.0000
133 0    0      5    5:5:5:1        yes    2250.0000 1500.0000
134 0    0      6    6:6:6:1        yes    2250.0000 1500.0000
135 0    0      7    7:7:7:1        yes    2250.0000 1500.0000
136 0    0      8    8:8:8:2        yes    2250.0000 1500.0000
137 0    0      9    9:9:9:2        yes    2250.0000 1500.0000
138 0    0      10   10:10:10:2     yes    2250.0000 1500.0000
139 0    0      11   11:11:11:2     yes    2250.0000 1500.0000
140 0    0      12   12:12:12:3     yes    2250.0000 1500.0000
141 0    0      13   13:13:13:3     yes    2250.0000 1500.0000
142 0    0      14   14:14:14:3     yes    2250.0000 1500.0000
143 0    0      15   15:15:15:3     yes    2250.0000 1500.0000
144 1    0      16   16:16:16:4     yes    2250.0000 1500.0000
145 1    0      17   17:17:17:4     yes    2250.0000 1500.0000
146 1    0      18   18:18:18:4     yes    2250.0000 1500.0000
147 1    0      19   19:19:19:4     yes    2250.0000 1500.0000
148 1    0      20   20:20:20:5     yes    2250.0000 1500.0000
149 1    0      21   21:21:21:5     yes    2250.0000 1500.0000
150 1    0      22   22:22:22:5     yes    2250.0000 1500.0000
151 1    0      23   23:23:23:5     yes    2250.0000 1500.0000
152 1    0      24   24:24:24:6     yes    2250.0000 1500.0000
153 1    0      25   25:25:25:6     yes    2250.0000 1500.0000
154 1    0      26   26:26:26:6     yes    2250.0000 1500.0000
155 1    0      27   27:27:27:6     yes    2250.0000 1500.0000
156 1    0      28   28:28:28:7     yes    2250.0000 1500.0000
157 1    0      29   29:29:29:7     yes    2250.0000 1500.0000
158 1    0      30   30:30:30:7     yes    2250.0000 1500.0000
159 1    0      31   31:31:31:7     yes    2250.0000 1500.0000
160 2    0      32   32:32:32:8     yes    2250.0000 1500.0000
161 2    0      33   33:33:33:8     yes    2250.0000 1500.0000
162 2    0      34   34:34:34:8     yes    2250.0000 1500.0000
163 2    0      35   35:35:35:8     yes    2250.0000 1500.0000
164 2    0      36   36:36:36:9     yes    2250.0000 1500.0000
165 2    0      37   37:37:37:9     yes    2250.0000 1500.0000
166 2    0      38   38:38:38:9     yes    2250.0000 1500.0000
167 2    0      39   39:39:39:9     yes    2250.0000 1500.0000
168 2    0      40   40:40:40:10    yes    2250.0000 1500.0000
169 2    0      41   41:41:41:10    yes    2250.0000 1500.0000
170 2    0      42   42:42:42:10    yes    2250.0000 1500.0000
171 2    0      43   43:43:43:10    yes    2250.0000 1500.0000
172 2    0      44   44:44:44:11    yes    2250.0000 1500.0000
173 2    0      45   45:45:45:11    yes    2250.0000 1500.0000
174 2    0      46   46:46:46:11    yes    2250.0000 1500.0000
175 2    0      47   47:47:47:11    yes    2250.0000 1500.0000
176 3    0      48   48:48:48:12    yes    2250.0000 1500.0000
177 3    0      49   49:49:49:12    yes    2250.0000 1500.0000
178 3    0      50   50:50:50:12    yes    2250.0000 1500.0000
179 3    0      51   51:51:51:12    yes    2250.0000 1500.0000
180 3    0      52   52:52:52:13    yes    2250.0000 1500.0000
181 3    0      53   53:53:53:13    yes    2250.0000 1500.0000
182 3    0      54   54:54:54:13    yes    2250.0000 1500.0000
183 3    0      55   55:55:55:13    yes    2250.0000 1500.0000
184 3    0      56   56:56:56:14    yes    2250.0000 1500.0000
185 3    0      57   57:57:57:14    yes    2250.0000 1500.0000
186 3    0      58   58:58:58:14    yes    2250.0000 1500.0000
187 3    0      59   59:59:59:14    yes    2250.0000 1500.0000
188 3    0      60   60:60:60:15    yes    2250.0000 1500.0000
189 3    0      61   61:61:61:15    yes    2250.0000 1500.0000
190 3    0      62   62:62:62:15    yes    2250.0000 1500.0000
191 3    0      63   63:63:63:15    yes    2250.0000 1500.0000
192 4    1      64   64:64:64:16    yes    2250.0000 1500.0000
193 4    1      65   65:65:65:16    yes    2250.0000 1500.0000
194 4    1      66   66:66:66:16    yes    2250.0000 1500.0000
195 4    1      67   67:67:67:16    yes    2250.0000 1500.0000
196 4    1      68   68:68:68:17    yes    2250.0000 1500.0000
197 4    1      69   69:69:69:17    yes    2250.0000 1500.0000
198 4    1      70   70:70:70:17    yes    2250.0000 1500.0000
199 4    1      71   71:71:71:17    yes    2250.0000 1500.0000
200 4    1      72   72:72:72:18    yes    2250.0000 1500.0000
201 4    1      73   73:73:73:18    yes    2250.0000 1500.0000
202 4    1      74   74:74:74:18    yes    2250.0000 1500.0000
203 4    1      75   75:75:75:18    yes    2250.0000 1500.0000
204 4    1      76   76:76:76:19    yes    2250.0000 1500.0000
205 4    1      77   77:77:77:19    yes    2250.0000 1500.0000
206 4    1      78   78:78:78:19    yes    2250.0000 1500.0000
207 4    1      79   79:79:79:19    yes    2250.0000 1500.0000
208 5    1      80   80:80:80:20    yes    2250.0000 1500.0000
209 5    1      81   81:81:81:20    yes    2250.0000 1500.0000
210 5    1      82   82:82:82:20    yes    2250.0000 1500.0000
211 5    1      83   83:83:83:20    yes    2250.0000 1500.0000
